t,pop,estrategia,frequencia
7,23,Y,0.2294
7,23,B,0.5071
7,24,O,0.3093
7,24,Y,0.3221
7,24,B,0.3686
7,25,O,0.3231
7,25,Y,0.2629
7,25,B,0.414
7,26,O,0.2966
7,26,Y,0.2739
7,26,B,0.4295
7,27,O,0.2839
7,27,Y,0.3032
7,27,B,0.4129
7,28,O,0.4037
7,28,Y,0.2944
7,28,B,0.3019
7,29,O,0.282
7,29,Y,0.2464
7,29,B,0.4716
7,30,O,0.3169
7,30,Y,0.2722
7,30,B,0.4109
7,31,O,0.2604
7,31,Y,0.2918
7,31,B,0.4478
7,32,O,0.3205
7,32,Y,0.2726
7,32,B,0.4069
7,33,O,0.327
7,33,Y,0.2882
7,33,B,0.3848
7,34,O,0.292
7,34,Y,0.3091
7,34,B,0.3989
7,35,O,0.2526
7,35,Y,0.3898
7,35,B,0.3576
7,36,O,0.4045
7,36,Y,0.2361
7,36,B,0.3594
7,37,O,0.2684
7,37,Y,0.347
7,37,B,0.3846
7,38,O,0.3605
7,38,Y,0.2559
7,38,B,0.3836
7,39,O,0.2372
7,39,Y,0.2532
7,39,B,0.5096
7,40,O,0.3716
7,40,Y,0.3146
7,40,B,0.3138
7,41,O,0.3467
7,41,Y,0.2383
7,41,B,0.415
7,42,O,0.367
7,42,Y,0.2282
7,42,B,0.4048
7,43,O,0.4231
7,43,Y,0.2901
7,43,B,0.2868
7,44,O,0.3167
7,44,Y,0.228
7,44,B,0.4553
7,45,O,0.3756
7,45,Y,0.293
7,45,B,0.3314
7,46,O,0.3051
7,46,Y,0.2979
7,46,B,0.397
7,47,O,0.2849
7,47,Y,0.324
7,47,B,0.3911
7,48,O,0.3853
7,48,Y,0.2818
7,48,B,0.3329
7,49,O,0.4184
7,49,Y,0.2507
7,49,B,0.3309
8,0,O,0.2954
8,0,Y,0.3519
8,0,B,0.3527
8,1,O,0.2418
8,1,Y,0.3057
8,1,B,0.4525
8,2,O,0.3734
8,2,Y,0.2668
8,2,B,0.3598
8,3,O,0.3068
8,3,Y,0.2934
8,3,B,0.3998
8,4,O,0.3101
8,4,Y,0.283
8,4,B,0.4069
8,5,O,0.2813
8,5,Y,0.2923
8,5,B,0.4264
8,6,O,0.3754
8,6,Y,0.2422
8,6,B,0.3824
8,7,O,0.322
8,7,Y,0.2927
8,7,B,0.3853
8,8,O,0.4026
8,8,Y,0.2397
8,8,B,0.3577
8,9,O,0.2458
8,9,Y,0.2425
8,9,B,0.5117
8,10,O,0.3019
8,10,Y,0.2502
8,10,B,0.4479
