t,pop,estrategia,frequencia
3,67,B,0.4
3,68,O,0.1378
3,68,Y,0.447
3,68,B,0.4152
3,69,O,0.1701
3,69,Y,0.4434
3,69,B,0.3865
3,70,O,0.1481
3,70,Y,0.449
3,70,B,0.4029
3,71,O,0.1485
3,71,Y,0.4075
3,71,B,0.444
3,72,O,0.1414
3,72,Y,0.4416
3,72,B,0.417
3,73,O,0.1726
3,73,Y,0.3894
3,73,B,0.438
3,74,O,0.1747
3,74,Y,0.3771
3,74,B,0.4482
3,75,O,0.1397
3,75,Y,0.4845
3,75,B,0.3758
3,76,O,0.1544
3,76,Y,0.4376
3,76,B,0.408
3,77,O,0.165
3,77,Y,0.4442
3,77,B,0.3908
3,78,O,0.1588
3,78,Y,0.4369
3,78,B,0.4043
3,79,O,0.1639
3,79,Y,0.3676
3,79,B,0.4685
3,80,O,0.1355
3,80,Y,0.3981
3,80,B,0.4664
3,81,O,0.1438
3,81,Y,0.4353
3,81,B,0.4209
3,82,O,0.1519
3,82,Y,0.4177
3,82,B,0.4304
3,83,O,0.1757
3,83,Y,0.4346
3,83,B,0.3897
3,84,O,0.1695
3,84,Y,0.4518
3,84,B,0.3787
3,85,O,0.1614
3,85,Y,0.4234
3,85,B,0.4152
3,86,O,0.1644
3,86,Y,0.4423
3,86,B,0.3933
3,87,O,0.1573
3,87,Y,0.4394
3,87,B,0.4033
3,88,O,0.1857
3,88,Y,0.4052
3,88,B,0.4091
3,89,O,0.1614
3,89,Y,0.4383
3,89,B,0.4003
3,90,O,0.15
3,90,Y,0.4149
3,90,B,0.4351
3,91,O,0.1601
3,91,Y,0.4241
3,91,B,0.4158
3,92,O,0.1852
3,92,Y,0.4404
3,92,B,0.3744
3,93,O,0.1343
3,93,Y,0.4425
3,93,B,0.4232
3,94,O,0.1582
3,94,Y,0.4822
3,94,B,0.3596
3,95,O,0.1348
3,95,Y,0.4579
3,95,B,0.4073
3,96,O,0.1542
3,96,Y,0.4387
3,96,B,0.4071
3,97,O,0.136
3,97,Y,0.4372
3,97,B,0.4268
3,98,O,0.1862
3,98,Y,0.4427
3,98,B,0.3711
3,99,O,0.1577
3,99,Y,0.4138
3,99,B,0.4285
4,0,O,0.2239
4,0,Y,0.301
4,0,B,0.4751
4,1,O,0.1716
4,1,Y,0.3156
4,1,B,0.5128
4,2,O,0.1728
4,2,Y,0.2985
4,2,B,0.5287
4,3,O,0.1872
4,3,Y,0.2705
4,3,B,0.5423
4,4,O,0.2
4,4,Y,0.3039
4,4,B,0.4961
4,5,O,0.1912
4,5,Y,0.2624
4,5,B,0.5464
4,6,O,0.1938
4,6,Y,0.3123
4,6,B,0.4939
4,7,O,0.2058
4,7,Y,0.272
4,7,B,0.5222
4,8,O,0.1983
4,8,Y,0.3656
4,8,B,0.4361
4,9,O,0.1876
4,9,Y,0.3085
4,9,B,0.5039
4,10,O,0.1843
4,10,Y,0.2935
4,10,B,0.5222
4,11,O,0.1797
4,11,Y,0.3309
4,11,B,0.4894
4,12,O,0.1769
4,12,Y,0.3295
